level,code,type,name,revoked
4,410522211,乡,洪河屯乡,
4,410522216,乡,北郭乡,
3,410523000,县,汤阴县,
4,410523100,镇,城关镇,
4,410523101,镇,菜园镇,
4,410523102,镇,任固镇,
4,410523103,镇,五陵镇,
4,410523104,镇,宜沟镇,
4,410523105,镇,白营镇,
4,410523106,镇,伏道镇,
4,410523107,镇,古贤镇,
4,410523108,镇,韩庄镇,
4,410523109,镇,瓦岗镇,
3,410526000,县,滑县,
4,410526001,街道,道口镇街道,
4,410526002,街道,城关街道,
4,410526003,街道,锦和街道,
4,410526102,镇,白道口镇,
4,410526103,镇,留固镇,
4,410526104,镇,上官镇,
4,410526105,镇,牛屯镇,
4,410526106,镇,万古镇,
4,410526107,镇,高平镇,
4,410526108,镇,王庄镇,
4,410526109,镇,老店镇,
4,410526110,镇,慈周寨镇,
4,410526111,镇,焦虎镇,
4,410526112,镇,四间房镇,
4,410526113,镇,八里营镇,
4,410526114,镇,赵营镇,
4,410526115,镇,半坡店镇,
4,410526116,镇,大寨镇,
4,410526117,镇,小铺镇,
4,410526200,乡,枣村乡,
4,410526205,乡,桑村乡,
4,410526206,乡,老爷庙乡,
4,410526209,乡,瓦岗寨乡,
3,410527000,县,内黄县,
4,410527001,街道,繁阳街道,
4,410527002,街道,龙庆街道,
4,410527101,镇,东庄镇,
4,410527102,镇,井店镇,
4,410527103,镇,梁庄镇,
4,410527104,镇,后河镇,
4,410527105,镇,楚旺镇,
4,410527106,镇,田氏镇,
4,410527107,镇,二安镇,
4,410527108,镇,亳城镇,
4,410527109,镇,豆公镇,
4,410527110,镇,中召镇,
4,410527111,镇,六村镇,
4,410527201,乡,马上乡,
4,410527202,乡,高堤乡,
4,410527207,乡,宋村乡,
4,410527209,乡,石盘屯乡,
3,410581000,县级市,林州市,
4,410581001,街道,振林街道,
4,410581002,街道,桂园街道,
4,410581003,街道,开元街道,
4,410581004,街道,龙山街道,
4,410581101,镇,合涧镇,
4,410581102,镇,临淇镇,
4,410581103,镇,东姚镇,
4,410581104,镇,横水镇,
4,410581105,镇,河顺镇,
4,410581106,镇,任村镇,
4,410581107,镇,姚村镇,
4,410581108,镇,陵阳镇,
4,410581109,镇,原康镇,
4,410581110,镇,五龙镇,
4,410581111,镇,采桑镇,
4,410581112,镇,东岗镇,
4,410581113,镇,桂林镇,
4,410581114,镇,茶店镇,
4,410581115,镇,石板岩镇,
4,410581116,镇,黄华镇,
2,410600000,地级市,鹤壁市,
3,410602000,市辖区,鹤山区,
4,410602001,街道,中山北路街道,
4,410602002,街道,中山路街道,
4,410602003,街道,新华街街道,
4,410602004,街道,鹤山街街道,
4,410602005,街道,九矿广场街道,
4,410602100,镇,鹤壁集镇,
4,410602201,乡,姬家山乡,
3,410603000,市辖区,山城区,
4,410603001,街道,红旗街街道,
4,410603002,街道,长风中路街道,
4,410603003,街道,山城路街道,
4,410603004,街道,汤河桥街道,
4,410603005,街道,鹿楼街道,
4,410603006,街道,宝山街道,
4,410603007,街道,大胡街道,
4,410603100,镇,石林镇,
3,410611000,市辖区,淇滨区,
4,410611003,街道,金山街道,
4,410611004,街道,九州路街道,
4,410611006,街道,黎阳路街道,
4,410611007,街道,长江路街道,
4,410611008,街道,泰山路街道,
4,410611100,镇,大赉店镇,
4,410611101,镇,钜桥镇,
4,410611200,乡,上峪乡,
4,410611201,乡,大河涧乡,
3,410621000,县,浚县,
4,410621001,街道,黎阳街道,
4,410621003,街道,卫溪街道,
4,410621004,街道,浚州街道,
4,410621005,街道,伾山街道,
4,410621101,镇,善堂镇,
4,410621102,镇,屯子镇,
4,410621103,镇,王庄镇,
4,410621104,镇,新镇镇,
4,410621105,镇,小河镇,
4,410621107,镇,卫贤镇,
4,410621108,镇,白寺镇,
3,410622000,县,淇县,
4,410622001,街道,朝歌街道,
4,410622002,街道,桥盟街道,
4,410622003,街道,卫都街道,
4,410622004,街道,灵山街道,
4,410622101,镇,高村镇,
4,410622102,镇,北阳镇,
4,410622103,镇,西岗镇,
4,410622104,镇,庙口镇,
4,410622202,乡,黄洞乡,
2,410700000,地级市,新乡市,
3,410702000,市辖区,红旗区,
4,410702001,街道,西街街道,
4,410702002,街道,东街街道,
4,410702003,街道,渠东街道,
4,410702007,街道,文化街街道,
4,410702009,街道,向阳街道,
4,410702010,街道,振中街街道,
4,410702011,街道,纬七路街道,
4,410702100,镇,洪门镇,
4,410702101,镇,小店镇,
4,410702102,镇,关堤镇,
3,410703000,市辖区,卫滨区,
4,410703001,街道,胜利路街道,
4,410703002,街道,解放路街道,
4,410703003,街道,中同街街道,
4,410703004,街道,健康路街道,
4,410703007,街道,自由路街道,
4,410703008,街道,南桥街道,
4,410703009,街道,铁西街道,
4,410703100,镇,平原镇,
3,410704000,市辖区,凤泉区,
4,410704001,街道,宝山西路街道,
4,410704002,街道,宝山东路街道,
4,410704100,镇,大块镇,
4,410704101,镇,耿黄镇,
4,410704200,乡,潞王坟乡,
3,410711000,市辖区,牧野区,
4,410711001,街道,卫北街道,
4,410711002,街道,新辉路街道,
4,410711003,街道,荣校路街道,
4,410711004,街道,北干道街道,
4,410711005,街道,花园街道,
4,410711006,街道,东干道街道,
4,410711007,街道,和平路街道,
4,410711100,镇,王村镇,
4,410711101,镇,牧野镇,
3,410721000,县,新乡县,
4,410721101,镇,翟坡镇,
4,410721102,镇,小冀镇,
4,410721103,镇,七里营镇,
4,410721104,镇,朗公庙镇,
4,410721105,镇,古固寨镇,
4,410721107,镇,大召营镇,
4,410721200,乡,合河乡,
3,410724000,县,获嘉县,
4,410724100,镇,城关镇,
4,410724101,镇,照镜镇,
4,410724102,镇,黄堤镇,
4,410724103,镇,中和镇,
4,410724104,镇,徐营镇,
4,410724105,镇,冯庄镇,
4,410724106,镇,亢村镇,
4,410724107,镇,史庄镇,
4,410724108,镇,太山镇,
4,410724200,乡,位庄乡,
4,410724203,乡,大新庄乡,
3,410725000,县,原阳县,
4,410725001,街道,龙源街道,
4,410725002,街道,原兴街道,
4,410725003,街道,阳和街道,
4,410725102,镇,师寨镇,
4,410725103,镇,齐街镇,
4,410725104,镇,太平镇,
4,410725105,镇,福宁集镇,
4,410725106,镇,韩董庄镇,
4,410725107,镇,原武镇,
4,410725108,镇,官厂镇,
4,410725109,镇,大宾镇,
4,410725110,镇,路寨镇,
4,410725111,镇,阳阿镇,
4,410725200,乡,葛埠口乡,
4,410725206,乡,蒋庄乡,
4,410725211,乡,陡门乡,
4,410725218,乡,靳堂乡,
4,410725219,乡,祝楼乡,
4,410725220,乡,桥北乡,
3,410726000,县,延津县,
4,410726002,街道,文岩街道,
4,410726003,街道,潭龙街道,
4,410726004,街道,塔铺街道,
4,410726102,镇,丰庄镇,
4,410726103,镇,东屯镇,
4,410726104,镇,石婆固镇,
4,410726105,镇,王楼镇,
4,410726200,乡,僧固乡,
4,410726203,乡,魏邱乡,
4,410726204,乡,司寨乡,
4,410726207,乡,马庄乡,
4,410726209,乡,胙城乡,
4,410726210,乡,榆林乡,
3,410727000,县,封丘县,
4,410727100,镇,城关镇,
4,410727101,镇,黄陵镇,
4,410727102,镇,黄德镇,
4,410727103,镇,应举镇,
4,410727104,镇,陈桥镇,
4,410727105,镇,赵岗镇,
4,410727106,镇,留光镇,
4,410727107,镇,潘店镇,
4,410727108,镇,鲁岗镇,
4,410727109,镇,陈固镇,
4,410727110,镇,李庄镇,
4,410727111,镇,居厢镇,
4,410727112,镇,尹岗镇,
4,410727113,镇,荆隆宫镇,
4,410727200,乡,城关乡,
4,410727201,民族乡,荆乡回族乡,
4,410727202,乡,王村乡,
4,410727215,乡,曹岗乡,
4,410727219,乡,冯村乡,
3,410781000,县级市,卫辉市,
4,410781100,镇,汲水镇,
4,410781101,镇,太公镇,
4,410781102,镇,孙杏村镇,
4,410781103,镇,后河镇,
4,410781104,镇,李源屯镇,
4,410781105,镇,唐庄镇,
4,410781106,镇,上乐村镇,
4,410781201,乡,狮豹头乡,
4,410781203,乡,安都乡,
4,410781204,乡,顿坊店乡,
4,410781205,乡,柳庄乡,
4,410781206,乡,庞寨乡,
4,410781208,乡,城郊乡,
3,410782000,县级市,辉县市,
4,410782001,街道,胡桥街道,
4,410782002,街道,城关街道,
4,410782101,镇,薄壁镇,
4,410782102,镇,峪河镇,
4,410782103,镇,百泉镇,
4,410782104,镇,孟庄镇,
4,410782105,镇,常村镇,
4,410782106,镇,吴村镇,
4,410782107,镇,南村镇,
4,410782108,镇,南寨镇,
4,410782109,镇,上八里镇,
4,410782110,镇,北云门镇,
4,410782111,镇,占城镇,
4,410782112,镇,冀屯镇,
4,410782113,镇,赵固镇,
4,410782200,乡,黄水乡,
4,410782201,乡,拍石头乡,
4,410782202,乡,高庄乡,
4,410782203,乡,张村乡,
4,410782207,乡,洪洲乡,
4,410782210,乡,西平罗乡,
4,410782212,乡,沙窑乡,
3,410783000,县级市,长垣市,
4,410783001,街道,蒲东街道,
4,410783002,街道,蒲北街道,
4,410783003,街道,南蒲街道,
4,410783004,街道,蒲西街道,
4,410783005,街道,魏庄街道,
4,410783006,街道,孟岗街道,
4,410783100,镇,丁栾镇,
4,410783101,镇,樊相镇,
4,410783102,镇,恼里镇,
4,410783103,镇,赵堤镇,
4,410783104,镇,常村镇,
4,410783106,镇,满村镇,
4,410783107,镇,苗寨镇,
4,410783108,镇,张三寨镇,
4,410783109,镇,方里镇,
4,410783110,镇,佘家镇,
4,410783200,乡,芦岗乡,
4,410783201,乡,武邱乡,
2,410800000,地级市,焦作市,
3,410802000,市辖区,解放区,
4,410802001,街道,民生街道,
4,410802002,街道,民主街道,
4,410802003,街道,新华街道,
4,410802004,街道,焦西街道,
4,410802005,街道,焦南街道,
4,410802006,街道,焦北街道,
4,410802007,街道,七百间街道,
4,410802008,街道,上白作街道,
4,410802009,街道,王褚街道,
3,410803000,市辖区,中站区,
4,410803001,街道,李封街道,
4,410803002,街道,王封街道,
4,410803003,街道,朱村街道,
4,410803004,街道,冯封街道,
4,410803005,街道,龙洞街道,
4,410803006,街道,月山街道,
4,410803007,街道,丹河街道,
4,410803008,街道,府城街道,
4,410803009,街道,许衡街道,
4,410803010,街道,龙翔街道,
3,410804000,市辖区,马村区,
4,410804001,街道,马村街道,
4,410804002,街道,武王街道,
4,410804003,街道,冯营街道,
4,410804004,街道,九里山街道,
4,410804005,街道,待王街道,
4,410804006,街道,安阳城街道,
4,410804007,街道,演马街道,
3,410811000,市辖区,山阳区,
4,410811001,街道,东方红街道,
4,410811002,街道,焦东街道,
4,410811003,街道,百间房街道,
4,410811004,街道,太行街道,
4,410811005,街道,艺新街道,
4,410811006,街道,光亚街道,
4,410811007,街道,定和街道,
4,410811008,街道,新城街道,
4,410811009,街道,中星街道,
4,410811010,街道,李万街道,
4,410811011,街道,文苑街道,
4,410811012,街道,文昌街道,
4,410811100,镇,阳庙镇,
4,410811101,镇,宁郭镇,
4,410811200,乡,苏家作乡,
3,410821000,县,修武县,
4,410821100,镇,城关镇,
4,410821101,镇,七贤镇,
4,410821102,镇,郇封镇,
4,410821103,镇,周庄镇,
4,410821104,镇,云台山镇,
4,410821202,乡,王屯乡,
4,410821204,乡,五里源乡,
4,410821206,乡,西村乡,
3,410822000,县,博爱县,
4,410822001,街道,清化镇街道,
4,410822002,街道,鸿昌街道,
4,410822101,镇,柏山镇,
4,410822102,镇,月山镇,
4,410822103,镇,许良镇,
4,410822105,镇,磨头镇,
4,410822106,镇,孝敬镇,
4,410822200,乡,寨豁乡,
4,410822203,乡,金城乡,
3,410823000,县,武陟县,
4,410823001,街道,木城街道,
4,410823002,街道,龙源街道,
4,410823003,街道,龙泉街道,
4,410823004,街道,木栾街道,
4,410823101,镇,詹店镇,
4,410823102,镇,西陶镇,
4,410823103,镇,谢旗营镇,
4,410823104,镇,大封镇,
4,410823105,镇,乔庙镇,
4,410823107,镇,圪垱店镇,
4,410823108,镇,嘉应观镇,
4,410823203,乡,三阳乡,
4,410823204,乡,小董乡,
4,410823205,乡,大虹桥乡,
4,410823206,乡,北郭乡,
3,410825000,县,温县,
4,410825001,街道,温泉街道,
4,410825002,街道,岳村街道,
4,410825003,街道,张羌街道,
4,410825004,街道,黄河街道,
4,410825101,镇,祥云镇,
4,410825102,镇,番田镇,
4,410825104,镇,黄庄镇,
4,410825106,镇,赵堡镇,
4,410825108,镇,武德镇,
4,410825201,乡,招贤乡,
4,410825203,乡,北冷乡,
3,410882000,县级市,沁阳市,
4,410882001,街道,覃怀街道,
4,410882002,街道,怀庆街道,
4,410882003,街道,太行街道,
4,410882004,街道,沁园街道,
4,410882100,镇,崇义镇,
4,410882101,镇,西向镇,
4,410882102,镇,西万镇,
4,410882103,镇,柏香镇,
4,410882104,镇,山王庄镇,
4,410882105,镇,紫陵镇,
4,410882200,乡,常平乡,
4,410882201,乡,王召乡,
4,410882205,乡,王曲乡,
3,410883000,县级市,孟州市,
4,410883001,街道,大定街道,
4,410883002,街道,会昌街道,
4,410883003,街道,河雍街道,
4,410883004,街道,河阳街道,
4,410883101,镇,化工镇,
4,410883102,镇,南庄镇,
4,410883104,镇,城伯镇,
4,410883105,镇,谷旦镇,
4,410883107,镇,西虢镇,
4,410883108,镇,赵和镇,
4,410883201,乡,槐树乡,
2,410900000,地级市,濮阳市,
3,410902000,市辖区,华龙区,
4,410902001,街道,中原路街道,
4,410902002,街道,胜利路街道,
4,410902003,街道,建设路街道,
4,410902004,街道,人民路街道,
4,410902005,街道,大庆路街道,
4,410902006,街道,黄河路街道,
4,410902007,街道,任丘路街道,
4,410902008,街道,濮东街道,
4,410902009,街道,昆吾街道,
4,410902010,街道,长庆路街道,
4,410902011,街道,皇甫街道,
4,410902012,街道,开州街道,
4,410902013,街道,濮上街道,
4,410902014,街道,昌湖街道,
4,410902100,镇,王助镇,
4,410902101,镇,岳村镇,
4,410902203,乡,孟轲乡,
4,410902204,乡,胡村乡,
3,410922000,县,清丰县,
4,410922100,镇,城关镇,
4,410922101,镇,马庄桥镇,
4,410922102,镇,瓦屋头镇,
4,410922103,镇,柳格镇,
4,410922104,镇,仙庄镇,
4,410922105,镇,韩村镇,
4,410922106,镇,阳邵镇,
4,410922107,镇,固城镇,
4,410922108,镇,六塔镇,
4,410922202,乡,巩营乡,
4,410922203,乡,马村乡,
4,410922204,乡,高堡乡,
4,410922205,乡,古城乡,
4,410922206,乡,大流乡,
4,410922208,乡,大屯乡,
4,410922212,乡,双庙乡,
4,410922213,乡,纸房乡,
3,410923000,县,南乐县,
4,410923100,镇,城关镇,
4,410923101,镇,韩张镇,
4,410923102,镇,元村镇,
4,410923103,镇,福堪镇,
4,410923104,镇,张果屯镇,
4,410923105,镇,千口镇,
4,410923106,镇,谷金楼镇,
4,410923107,镇,近德固镇,
4,410923200,乡,杨村乡,
4,410923205,乡,西邵乡,
4,410923206,乡,寺庄乡,
4,410923207,乡,梁村乡,
3,410926000,县,范县,
4,410926100,镇,城关镇,
4,410926101,镇,濮城镇,
4,410926102,镇,龙王庄镇,
4,410926103,镇,高码头镇,
4,410926104,镇,王楼镇,
4,410926105,镇,辛庄镇,
4,410926106,镇,陈庄镇,
4,410926107,镇,张庄镇,
4,410926108,镇,白衣阁镇,
4,410926201,乡,杨集乡,
4,410926205,乡,颜村铺乡,
4,410926208,乡,陆集乡,
3,410927000,县,台前县,
4,410927100,镇,城关镇,
4,410927101,镇,侯庙镇,
4,410927102,镇,孙口镇,
4,410927103,镇,打渔陈镇,
4,410927104,镇,吴坝镇,
4,410927105,镇,马楼镇,
4,410927106,镇,后方镇,
4,410927201,乡,清水河乡,
4,410927205,乡,夹河乡,
3,410928000,县,濮阳县,
4,410928100,镇,城关镇,
4,410928101,镇,柳屯镇,
4,410928102,镇,文留镇,
4,410928103,镇,庆祖镇,
4,410928104,镇,八公桥镇,
4,410928105,镇,户部寨镇,
4,410928106,镇,徐镇镇,
4,410928107,镇,鲁河镇,
4,410928108,镇,子岸镇,
4,410928109,镇,胡状镇,
4,410928110,镇,王称堌镇,
4,410928111,镇,新习镇,
4,410928112,镇,梁庄镇,
4,410928202,乡,清河头乡,
4,410928206,乡,白堽乡,
4,410928207,乡,梨园乡,
4,410928208,乡,五星乡,
4,410928211,乡,郎中乡,
4,410928212,乡,海通乡,
4,410928213,乡,渠村乡,
4,410928214,乡,习城乡,
2,411000000,地级市,许昌市,
3,411002000,市辖区,魏都区,
4,411002001,街道,西大街街道,
4,411002002,街道,东大街街道,
4,411002003,街道,西关街道,
4,411002004,街道,南关街道,
4,411002005,街道,北大街街道,
4,411002006,街道,五一路街道,
4,411002007,街道,丁庄街道,
4,411002008,街道,灞陵街道,
4,411002009,街道,颍昌街道,
4,411002010,街道,高桥营街道,
4,411002011,街道,文峰街道,
4,411002012,街道,新兴街道,
4,411002013,街道,魏北街道,
4,411002014,街道,半截河街道,
4,411002015,街道,天宝路街道,
3,411003000,市辖区,建安区,
4,411003001,街道,新元街道,
4,411003002,街道,许由街道,
4,411003003,街道,邓庄街道,
4,411003004,街道,长村张街道,
4,411003005,街道,小召街道,
4,411003100,镇,将官池镇,
4,411003101,镇,五女店镇,
4,411003102,镇,尚集镇,
4,411003103,镇,苏桥镇,
4,411003104,镇,蒋李集镇,
4,411003105,镇,张潘镇,
4,411003106,镇,灵井镇,
4,411003200,乡,陈曹乡,
4,411003203,乡,河街乡,
4,411003204,乡,桂村乡,
4,411003205,乡,椹涧乡,
4,411003206,乡,榆林乡,
4,411003208,民族乡,艾庄回族乡,
3,411024000,县,鄢陵县,
4,411024100,镇,安陵镇,
4,411024101,镇,马栏镇,
4,411024102,镇,柏梁镇,
4,411024103,镇,陈化店镇,
4,411024104,镇,望田镇,
4,411024105,镇,张桥镇,
4,411024106,镇,陶城镇,
4,411024107,镇,大马镇,
4,411024108,镇,只乐镇,
4,411024109,镇,彭店镇,
4,411024110,镇,南坞镇,
4,411024111,镇,马坊镇,
3,411025000,县,襄城县,
4,411025001,街道,城关街道,
4,411025002,街道,茨沟街道,
4,411025101,镇,颍桥回族镇,
4,411025102,镇,麦岭镇,
4,411025103,镇,颍阳镇,
4,411025104,镇,王洛镇,
4,411025105,镇,紫云镇,
4,411025106,镇,库庄镇,
4,411025107,镇,十里铺镇,
4,411025108,镇,山头店镇,
4,411025109,镇,汾陈镇,
4,411025110,镇,湛北镇,
4,411025203,乡,丁营乡,
4,411025204,乡,姜庄乡,
4,411025205,乡,范湖乡,
4,411025206,乡,双庙乡,
3,411081000,县级市,禹州市,
4,411081001,街道,颍川街道,
4,411081002,街道,夏都街道,
4,411081003,街道,韩城街道,
4,411081004,街道,钧台街道,
4,411081005,街道,褚河街道,
4,411081100,镇,火龙镇,
4,411081101,镇,顺店镇,
4,411081102,镇,方山镇,
4,411081103,镇,神垕镇,
4,411081104,镇,鸿畅镇,
4,411081105,镇,梁北镇,
4,411081106,镇,古城镇,
4,411081107,镇,无梁镇,
4,411081108,镇,文殊镇,
4,411081109,镇,鸠山镇,
4,411081111,镇,郭连镇,
4,411081112,镇,范坡镇,
4,411081113,镇,朱阁镇,
4,411081114,镇,浅井镇,
4,411081115,镇,方岗镇,
4,411081116,镇,花石镇,
4,411081117,镇,张得镇,
4,411081118,镇,苌庄镇,
4,411081119,镇,小吕镇,
4,411081204,乡,磨街乡,
4,411081210,民族乡,山货回族乡,
3,411082000,县级市,长葛市,
4,411082001,街道,建设路街道,
4,411082002,街道,长兴路街道,
4,411082003,街道,长社路街道,
4,411082004,街道,金桥路街道,
4,411082100,镇,和尚桥镇,
4,411082101,镇,坡胡镇,
4,411082102,镇,后河镇,
4,411082103,镇,石固镇,
4,411082104,镇,老城镇,
4,411082105,镇,南席镇,
4,411082106,镇,大周镇,
4,411082107,镇,董村镇,
4,411082108,镇,石象镇,
4,411082109,镇,古桥镇,
4,411082110,镇,增福镇,
4,411082111,镇,佛耳湖镇,
2,411100000,地级市,漯河市,
3,411102000,市辖区,源汇区,
4,411102001,街道,干河陈街道,
4,411102002,街道,马路街街道,
4,411102003,街道,老街街道,
4,411102004,街道,顺河街街道,
4,411102101,镇,大刘镇,
4,411102102,镇,阴阳赵镇,
4,411102103,镇,空冢郭镇,
4,411102201,乡,问十乡,
3,411103000,市辖区,郾城区,
4,411103001,街道,沙北街道,
4,411103002,街道,龙塔街道,
4,411103101,镇,孟庙镇,
4,411103102,镇,商桥镇,
4,411103103,镇,龙城镇,
