parent,code,type,name
2114,211404,市辖区,南票:区
2114,211421,县,绥中:县
2114,211422,县,建昌:县
2114,211481,县级市,兴城:市
2201,220102,市辖区,南关:区
2201,220103,市辖区,宽城:区
2201,220104,市辖区,朝阳:区
2201,220105,市辖区,二道:区
2201,220106,市辖区,绿园:区
2201,220112,市辖区,双阳:区
2201,220113,市辖区,九台:区
2201,220122,县,农安:县
2201,220182,县级市,榆树:市
2201,220183,县级市,德惠:市
2201,220184,县级市,公主岭:市
2202,220202,市辖区,昌邑:区
2202,220203,市辖区,龙潭:区
2202,220204,市辖区,船营:区
2202,220211,市辖区,丰满:区
2202,220221,县,永吉:县
2202,220281,县级市,蛟河:市
2202,220282,县级市,桦甸:市
2202,220283,县级市,舒兰:市
2202,220284,县级市,磐石:市
2203,220302,市辖区,铁西:区
2203,220303,市辖区,铁东:区
2203,220322,县,梨树:县
2203,220323,自治县,伊通|满族:自治县
2203,220382,县级市,双辽:市
2204,220402,市辖区,龙山:区
2204,220403,市辖区,西安:区
2204,220421,县,东丰:县
2204,220422,县,东辽:县
2205,220502,市辖区,东昌:区
2205,220503,市辖区,二道江:区
2205,220521,县,通化:县
2205,220523,县,辉南:县
2205,220524,县,柳河:县
2205,220581,县级市,梅河口:市
2205,220582,县级市,集安:市
2206,220602,市辖区,浑江:区
2206,220605,市辖区,江源:区
2206,220621,县,抚松:县
2206,220622,县,靖宇:县
2206,220623,自治县,长白|朝鲜族:自治县
2206,220681,县级市,临江:市
2207,220702,市辖区,宁江:区
2207,220721,自治县,前郭尔罗斯|蒙古族:自治县
2207,220722,县,长岭:县
2207,220723,县,乾安:县
2207,220781,县级市,扶余:市
2208,220802,市辖区,洮北:区
2208,220821,县,镇赉:县
2208,220822,县,通榆:县
2208,220881,县级市,洮南:市
2208,220882,县级市,大安:市
2224,222401,县级市,延吉:市
2224,222402,县级市,图们:市
2224,222403,县级市,敦化:市
2224,222404,县级市,珲春:市
2224,222405,县级市,龙井:市
2224,222406,县级市,和龙:市
2224,222424,县,汪清:县
2224,222426,县,安图:县
2301,230102,市辖区,道里:区
2301,230103,市辖区,南岗:区
2301,230104,市辖区,道外:区
2301,230108,市辖区,平房:区
2301,230109,市辖区,松北:区
2301,230110,市辖区,香坊:区
2301,230111,市辖区,呼兰:区
2301,230112,市辖区,阿城:区
2301,230113,市辖区,双城:区
2301,230123,县,依兰:县
2301,230124,县,方正:县
2301,230125,县,宾:县
2301,230126,县,巴彦:县
2301,230127,县,木兰:县
2301,230128,县,通河:县
2301,230129,县,延寿:县
2301,230183,县级市,尚志:市
2301,230184,县级市,五常:市
2302,230202,市辖区,龙沙:区
2302,230203,市辖区,建华:区
2302,230204,市辖区,铁锋:区
2302,230205,市辖区,昂昂溪:区
2302,230206,市辖区,富拉尔基:区
2302,230207,市辖区,碾子山:区
2302,230208,市辖区,梅里斯|达斡尔族:区
2302,230221,县,龙江:县
2302,230223,县,依安:县
2302,230224,县,泰来:县
2302,230225,县,甘南:县
2302,230227,县,富裕:县
2302,230229,县,克山:县
2302,230230,县,克东:县
2302,230231,县,拜泉:县
2302,230281,县级市,讷河:市
